,index,component,part,timestamp,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,erroneous
107726,107726,8.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,19.0,0.0
107727,107727,6.0,1.0,4.0,1.0,0.0,0.0,0.0,38.0,175.0,0.0
107728,107728,6.0,1.0,4.0,1.0,0.0,0.0,0.0,252.0,175.0,0.0
107729,107729,6.0,1.0,4.0,1.0,0.0,0.0,0.0,252.0,175.0,0.0
107730,107730,6.0,1.0,4.0,1.0,0.0,0.0,0.0,252.0,175.0,0.0
107731,107731,4.0,1.0,0.0,1.0,0.0,0.0,0.0,126.0,16.0,0.0
107732,107732,19.0,2.0,3.0,1.0,0.0,0.0,0.0,122.0,8.0,0.0
107733,107733,19.0,2.0,3.0,1.0,0.0,0.0,0.0,122.0,8.0,0.0
107734,107734,4.0,1.0,0.0,1.0,0.0,0.0,0.0,126.0,16.0,0.0
107735,107735,4.0,1.0,0.0,1.0,0.0,0.0,0.0,126.0,16.0,0.0
107736,107736,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0
107737,107737,3.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.0,156.0,0.0
107738,107738,16.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
107739,107739,15.0,2.0,0.0,1.0,0.0,0.0,0.0,-192.0,0.0,0.0
107740,107740,4.0,1.0,0.0,1.0,0.0,0.0,0.0,126.0,16.0,0.0
107741,107741,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0
107742,107742,19.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
107743,107743,19.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
107744,107744,5.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,32.0,0.0
107745,107745,5.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,41.0,0.0
107746,107746,2.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,41.0,0.0
107747,107747,18.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,37.0,0.0
107748,107748,14.0,1.0,3.0,1.0,0.0,0.0,0.0,92.0,8.0,0.1869944657300978
107749,107749,18.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,41.0,0.0
107750,107750,8.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,173.0,0.0
107751,107751,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,193.0,0.0
107752,107752,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,173.0,0.0
107753,107753,6.0,1.0,4.0,1.0,0.0,0.0,0.0,92.0,1.0,0.0
107754,107754,19.0,1.0,7.0,1.0,0.0,0.0,0.0,9.0,32.0,0.0
107755,107755,3.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,45.0,0.0
107756,107756,3.0,1.0,2.0,1.0,0.0,0.0,0.0,35.0,45.0,0.0
107757,107757,3.0,1.0,2.0,1.0,0.0,0.0,0.0,24.0,45.0,0.0
107758,107758,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0
107759,107759,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0
107760,107760,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107761,107761,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107762,107762,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107763,107763,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0,0.0
107764,107764,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0
107765,107765,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0
107766,107766,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0
107767,107767,15.0,1.0,6.0,1.0,0.0,0.0,0.0,85.0,308.0,0.0
107768,107768,15.0,1.0,6.0,1.0,0.0,0.0,0.0,85.0,308.0,0.0
107769,107769,15.0,1.0,6.0,1.0,0.0,0.0,0.0,-6.0,308.0,0.0
107770,107770,0.0,2.0,7.0,1.0,0.0,0.0,0.0,142.0,33.0,0.0
107771,107771,0.0,2.0,7.0,1.0,0.0,0.0,0.0,142.0,33.0,0.0
107772,107772,5.0,1.0,2.0,1.0,0.0,0.0,0.0,-133.0,56.0,0.0
107773,107773,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
107774,107774,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
107775,107775,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-50.0,56.0,0.0
107776,107776,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-50.0,56.0,0.0
107777,107777,0.0,1.0,4.0,0.0,0.0,0.0,0.0,49.0,52.0,0.0
107778,107778,18.0,1.0,3.0,1.0,0.0,0.0,0.0,-15.0,52.0,0.0
107779,107779,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,52.0,0.0
107780,107780,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,127.0,0.0
107781,107781,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
107782,107782,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,45.0,0.0
107783,107783,3.0,1.0,2.0,1.0,0.0,0.0,0.0,35.0,45.0,0.0
107784,107784,3.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,45.0,0.0
107785,107785,14.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,45.0,0.1869944657300978
107786,107786,16.0,4.0,3.0,1.0,0.0,0.0,0.0,21.0,127.0,0.0
107787,107787,16.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,127.0,0.0
107788,107788,16.0,4.0,3.0,1.0,0.0,0.0,0.0,21.0,127.0,0.0
107789,107789,16.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,127.0,0.0
107790,107790,12.0,1.0,0.0,1.0,0.0,0.0,0.0,-132.0,37.0,0.0
107791,107791,12.0,1.0,3.0,1.0,0.0,0.0,0.0,-132.0,52.0,0.0
107792,107792,14.0,2.0,3.0,1.0,0.0,0.0,0.0,-4.0,47.0,0.1869944657300978
107793,107793,2.0,2.0,3.0,0.0,0.0,0.0,0.0,-4.0,47.0,0.0
107794,107794,6.0,4.0,3.0,0.0,0.0,0.0,0.0,-4.0,52.0,0.0
107795,107795,2.0,4.0,3.0,1.0,0.0,0.0,0.0,-4.0,52.0,0.0
107796,107796,2.0,4.0,3.0,0.0,0.0,0.0,0.0,-4.0,52.0,0.0
107797,107797,12.0,4.0,3.0,1.0,0.0,0.0,0.0,-4.0,52.0,0.0
107798,107798,0.0,1.0,4.0,0.0,0.0,0.0,0.0,102.0,52.0,0.0
107799,107799,0.0,1.0,2.0,1.0,0.0,0.0,0.0,61.0,180.0,0.0
107800,107800,0.0,1.0,4.0,0.0,0.0,0.0,0.0,61.0,52.0,0.0
107801,107801,18.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,101.0,0.0
107802,107802,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107803,107803,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107804,107804,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0,0.0
107805,107805,7.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107806,107806,15.0,1.0,0.0,1.0,0.0,0.0,0.0,-19.0,5.0,0.0
107807,107807,4.0,1.0,4.0,1.0,0.0,0.0,0.0,144.0,45.0,0.0
107808,107808,4.0,5.0,3.0,1.0,0.0,0.0,0.0,67.0,52.0,0.0
107809,107809,9.0,5.0,3.0,1.0,0.0,0.0,0.0,67.0,52.0,0.0
107810,107810,4.0,5.0,3.0,1.0,0.0,0.0,0.0,67.0,52.0,0.0
107811,107811,9.0,5.0,3.0,1.0,0.0,0.0,0.0,67.0,52.0,0.0
107812,107812,4.0,5.0,3.0,1.0,0.0,0.0,0.0,67.0,52.0,0.0
107813,107813,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107814,107814,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107815,107815,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107816,107816,16.0,4.0,0.0,1.0,0.0,0.0,0.0,28.0,52.0,0.0
107817,107817,16.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,0.0
107818,107818,16.0,4.0,0.0,1.0,0.0,0.0,0.0,28.0,52.0,0.0
107819,107819,16.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,0.0
107820,107820,5.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,52.0,0.0
107821,107821,5.0,1.0,3.0,1.0,0.0,0.0,0.0,61.0,52.0,0.0
107822,107822,5.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,52.0,0.0
107823,107823,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,122.0,0.0
107824,107824,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0,0.0
107825,107825,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0
107826,107826,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0
107827,107827,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
107828,107828,2.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0
107829,107829,2.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0
107830,107830,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-56.0,52.0,0.0
107831,107831,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-56.0,52.0,0.0
107832,107832,3.0,2.0,0.0,1.0,0.0,0.0,0.0,-56.0,52.0,0.0
107833,107833,3.0,2.0,0.0,1.0,0.0,0.0,0.0,-56.0,52.0,0.0
107834,107834,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-56.0,52.0,0.0
107835,107835,1.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,52.0,0.0
107836,107836,19.0,2.0,4.0,1.0,0.0,0.0,0.0,73.0,54.0,0.0
107837,107837,19.0,2.0,4.0,1.0,0.0,0.0,0.0,73.0,54.0,0.0
107838,107838,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107839,107839,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107840,107840,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107841,107841,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107842,107842,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0
107843,107843,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0
107844,107844,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0
107845,107845,11.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0
107846,107846,19.0,2.0,4.0,1.0,0.0,0.0,0.0,35.0,54.0,0.0
107847,107847,19.0,2.0,4.0,1.0,0.0,0.0,0.0,35.0,54.0,0.0
107848,107848,7.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,25.0,0.0
107849,107849,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107850,107850,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0
107851,107851,17.0,1.0,3.0,1.0,0.0,0.0,0.0,-53.0,170.0,0.0
107852,107852,17.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,140.0,0.0
107853,107853,17.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,7.0,0.0
107854,107854,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
107855,107855,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
107856,107856,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,140.0,0.0
107857,107857,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0
107858,107858,11.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0
107859,107859,11.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0
107860,107860,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0
107861,107861,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,170.0,0.0
107862,107862,5.0,1.0,1.0,1.0,0.0,0.0,0.0,-173.0,13.0,0.0
107863,107863,5.0,1.0,4.0,1.0,0.0,0.0,0.0,-173.0,24.0,0.0
107864,107864,19.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,98.0,0.0
107865,107865,19.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,98.0,0.0
107866,107866,19.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,98.0,0.0
107867,107867,19.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,98.0,0.0
107868,107868,19.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,98.0,0.0
107869,107869,5.0,1.0,4.0,1.0,0.0,0.0,0.0,-234.0,24.0,0.0
107870,107870,6.0,1.0,3.0,0.0,0.0,0.0,0.0,99.0,77.0,0.0
107871,107871,6.0,2.0,3.0,1.0,0.0,0.0,0.0,99.0,77.0,0.0
107872,107872,6.0,2.0,3.0,0.0,0.0,0.0,0.0,99.0,77.0,0.0
107873,107873,6.0,1.0,3.0,1.0,0.0,0.0,0.0,99.0,82.0,0.0
107874,107874,6.0,2.0,3.0,1.0,0.0,0.0,0.0,7.0,77.0,0.0
107875,107875,6.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,77.0,0.0
107876,107876,6.0,2.0,3.0,1.0,0.0,0.0,0.0,7.0,77.0,0.0
107877,107877,6.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,77.0,0.0
107878,107878,6.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,82.0,0.0
107879,107879,19.0,1.0,6.0,1.0,0.0,0.0,0.0,14.0,143.0,0.0
107880,107880,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0
107881,107881,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0
107882,107882,2.0,1.0,3.0,1.0,0.0,0.0,0.0,16.0,82.0,0.0
107883,107883,2.0,2.0,3.0,1.0,0.0,0.0,0.0,16.0,82.0,0.0
107884,107884,5.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,13.0,0.0
107885,107885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,60.0,0.0
107886,107886,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,128.0,0.0
107887,107887,8.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,128.0,0.0
107888,107888,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,0.0
107889,107889,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,128.0,0.0
107890,107890,8.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,128.0,0.0
107891,107891,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,0.0
107892,107892,8.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,128.0,0.0
107893,107893,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0
107894,107894,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0
107895,107895,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0
107896,107896,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0
107897,107897,8.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,128.0,0.0
107898,107898,12.0,1.0,4.0,1.0,0.0,0.0,0.0,63.0,27.0,0.0
107899,107899,6.0,1.0,4.0,1.0,0.0,0.0,0.0,63.0,237.0,0.0
107900,107900,1.0,1.0,4.0,1.0,0.0,0.0,0.0,-98.0,189.0,0.0
107901,107901,3.0,1.0,4.0,1.0,0.0,0.0,0.0,15.0,128.0,0.0
107902,107902,3.0,1.0,4.0,1.0,0.0,0.0,0.0,61.0,128.0,0.0
107903,107903,6.0,4.0,3.0,1.0,0.0,0.0,0.0,123.0,82.0,0.0
107904,107904,6.0,4.0,3.0,0.0,0.0,0.0,0.0,123.0,82.0,0.0
107905,107905,11.0,4.0,3.0,1.0,0.0,0.0,0.0,123.0,82.0,0.0
107906,107906,11.0,4.0,3.0,0.0,0.0,0.0,0.0,123.0,82.0,0.0
107907,107907,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,128.0,0.1869944657300978
107908,107908,9.0,1.0,3.0,1.0,0.0,0.0,0.0,-12.0,151.0,0.0
107909,107909,4.0,1.0,0.0,1.0,0.0,0.0,0.0,-12.0,143.0,0.0
107910,107910,8.0,2.0,6.0,1.0,0.0,0.0,0.0,-51.0,82.0,0.0
107911,107911,8.0,2.0,6.0,0.0,0.0,0.0,0.0,-51.0,82.0,0.0
107912,107912,19.0,2.0,5.0,1.0,0.0,0.0,0.0,105.0,77.0,0.0
107913,107913,19.0,2.0,5.0,1.0,0.0,0.0,0.0,105.0,77.0,0.0
107914,107914,2.0,1.0,3.0,0.0,0.0,0.0,0.0,-224.0,99.0,0.0
107915,107915,2.0,6.0,2.0,0.0,0.0,0.0,0.0,-224.0,89.0,0.0
107916,107916,3.0,6.0,2.0,0.0,0.0,0.0,0.0,-224.0,89.0,0.0
107917,107917,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107918,107918,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107919,107919,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107920,107920,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107921,107921,6.0,1.0,2.0,0.0,0.0,0.0,0.0,-224.0,189.0,0.0
107922,107922,6.0,1.0,2.0,0.0,0.0,0.0,0.0,-224.0,59.0,0.0
107923,107923,12.0,1.0,0.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107924,107924,2.0,1.0,3.0,0.0,0.0,0.0,0.0,-224.0,99.0,0.0
107925,107925,2.0,6.0,2.0,0.0,0.0,0.0,0.0,-224.0,89.0,0.0
107926,107926,3.0,6.0,2.0,0.0,0.0,0.0,0.0,-224.0,89.0,0.0
107927,107927,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107928,107928,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107929,107929,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107930,107930,3.0,6.0,2.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107931,107931,6.0,1.0,2.0,0.0,0.0,0.0,0.0,-224.0,189.0,0.0
107932,107932,6.0,1.0,2.0,0.0,0.0,0.0,0.0,-224.0,59.0,0.0
107933,107933,12.0,1.0,0.0,1.0,0.0,0.0,0.0,-224.0,89.0,0.0
107934,107934,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-285.0,189.0,0.0
107935,107935,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-30.0,60.0,0.0
107936,107936,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-30.0,60.0,0.0
107937,107937,18.0,1.0,4.0,1.0,0.0,0.0,0.0,-3.0,176.0,0.0
107938,107938,17.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107939,107939,17.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107940,107940,8.0,1.0,1.0,1.0,0.0,0.0,0.0,-311.0,189.0,0.0
107941,107941,13.0,1.0,0.0,1.0,0.0,0.0,0.0,222.0,189.0,0.0
107942,107942,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-54.0,106.0,0.0
107943,107943,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-54.0,106.0,0.0
107944,107944,13.0,3.0,3.0,1.0,0.0,0.0,0.0,-54.0,106.0,0.0
107945,107945,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,106.0,0.0
107946,107946,8.0,1.0,1.0,1.0,0.0,0.0,0.0,98.0,23.0,0.0
107947,107947,8.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,23.0,0.0
107948,107948,8.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,86.0,0.0
107949,107949,12.0,1.0,4.0,1.0,0.0,0.0,0.0,-58.0,89.0,0.0
107950,107950,15.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,189.0,0.0
107951,107951,19.0,2.0,0.0,1.0,0.0,0.0,0.0,136.0,189.0,0.0
107952,107952,19.0,2.0,0.0,1.0,0.0,0.0,0.0,136.0,189.0,0.0
107953,107953,19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0
107954,107954,19.0,2.0,0.0,1.0,0.0,0.0,0.0,63.0,72.0,0.0
107955,107955,19.0,2.0,0.0,1.0,0.0,0.0,0.0,63.0,72.0,0.0
107956,107956,4.0,2.0,4.0,1.0,0.0,0.0,0.0,-111.0,24.0,0.0
107957,107957,9.0,2.0,4.0,1.0,0.0,0.0,0.0,-111.0,24.0,0.0
107958,107958,4.0,1.0,3.0,1.0,0.0,0.0,0.0,-111.0,143.0,0.0
107959,107959,4.0,1.0,8.0,1.0,0.0,0.0,0.0,-111.0,99.0,0.0
107960,107960,4.0,1.0,4.0,1.0,0.0,0.0,0.0,250.0,24.0,0.0
107961,107961,4.0,1.0,2.0,1.0,0.0,0.0,0.0,250.0,60.0,0.0
107962,107962,4.0,1.0,6.0,1.0,0.0,0.0,0.0,250.0,99.0,0.0
107963,107963,9.0,1.0,3.0,1.0,0.0,0.0,0.0,122.0,151.0,0.0
107964,107964,4.0,2.0,4.0,1.0,0.0,0.0,0.0,122.0,24.0,0.0
107965,107965,9.0,2.0,4.0,1.0,0.0,0.0,0.0,122.0,24.0,0.0
107966,107966,4.0,1.0,2.0,1.0,0.0,0.0,0.0,122.0,60.0,0.0
107967,107967,4.0,1.0,0.0,1.0,0.0,0.0,0.0,122.0,60.0,0.0
107968,107968,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,13.0,0.0
107969,107969,5.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,189.0,0.0
107970,107970,19.0,1.0,2.0,1.0,0.0,0.0,0.0,182.0,98.0,0.0
107971,107971,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107972,107972,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107973,107973,3.0,2.0,2.0,1.0,0.0,0.0,0.0,63.0,89.0,0.0
107974,107974,3.0,2.0,2.0,0.0,0.0,0.0,0.0,63.0,89.0,0.0
107975,107975,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0
107976,107976,17.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107977,107977,17.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0
107978,107978,6.0,6.0,0.0,1.0,0.0,0.0,0.0,154.0,89.0,0.0
107979,107979,6.0,6.0,0.0,0.0,0.0,0.0,0.0,154.0,89.0,0.0
107980,107980,6.0,6.0,0.0,1.0,0.0,0.0,0.0,154.0,89.0,0.0
107981,107981,6.0,6.0,0.0,0.0,0.0,0.0,0.0,154.0,89.0,0.0
107982,107982,11.0,6.0,0.0,1.0,0.0,0.0,0.0,154.0,89.0,0.0
107983,107983,11.0,6.0,0.0,0.0,0.0,0.0,0.0,154.0,89.0,0.0
107984,107984,6.0,6.0,2.0,1.0,0.0,0.0,0.0,11.0,189.0,0.0
107985,107985,6.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
107986,107986,6.0,6.0,2.0,1.0,0.0,0.0,0.0,11.0,189.0,0.0
107987,107987,6.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
107988,107988,11.0,6.0,2.0,1.0,0.0,0.0,0.0,11.0,189.0,0.0
107989,107989,11.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
107990,107990,11.0,3.0,3.0,1.0,0.0,0.0,0.0,-179.0,82.0,0.0
107991,107991,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-179.0,82.0,0.0
107992,107992,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-179.0,82.0,0.0
107993,107993,13.0,1.0,3.0,1.0,0.0,0.0,0.0,-179.0,82.0,0.0
107994,107994,8.0,2.0,3.0,1.0,0.0,0.0,0.0,31.0,60.0,0.0
107995,107995,8.0,2.0,3.0,0.0,0.0,0.0,0.0,31.0,60.0,0.0
107996,107996,8.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,106.0,0.375273585335826
107997,107997,8.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,106.0,0.375273585335826
107998,107998,17.0,1.0,4.0,1.0,0.0,0.0,0.0,58.0,24.0,0.0
107999,107999,17.0,1.0,4.0,1.0,0.0,0.0,0.0,58.0,24.0,0.0
108000,108000,5.0,1.0,4.0,1.0,0.0,0.0,0.0,244.0,27.0,0.0
108001,108001,6.0,4.0,3.0,1.0,0.0,0.0,0.0,-81.0,82.0,0.0
108002,108002,6.0,4.0,3.0,0.0,0.0,0.0,0.0,-81.0,82.0,0.0
108003,108003,11.0,4.0,3.0,1.0,0.0,0.0,0.0,-81.0,82.0,0.0
108004,108004,11.0,4.0,3.0,0.0,0.0,0.0,0.0,-81.0,82.0,0.0
108005,108005,5.0,1.0,4.0,1.0,0.0,0.0,0.0,59.0,24.0,0.0
108006,108006,1.0,1.0,4.0,1.0,0.0,0.0,0.0,-35.0,176.0,0.0
108007,108007,18.0,1.0,4.0,1.0,0.0,0.0,0.0,-35.0,176.0,0.0
108008,108008,16.0,4.0,0.0,1.0,0.0,0.0,0.0,-14.0,151.0,0.0
108009,108009,16.0,4.0,0.0,0.0,0.0,0.0,0.0,-14.0,151.0,0.0
108010,108010,16.0,4.0,0.0,1.0,0.0,0.0,0.0,-14.0,151.0,0.0
108011,108011,16.0,4.0,0.0,0.0,0.0,0.0,0.0,-14.0,151.0,0.0
108012,108012,17.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,189.0,0.0
108013,108013,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0
108014,108014,18.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0
108015,108015,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-225.0,189.0,0.0
108016,108016,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-225.0,189.0,0.0
108017,108017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-225.0,189.0,0.0
108018,108018,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0
108019,108019,12.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
108020,108020,12.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
108021,108021,5.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
108022,108022,7.0,6.0,2.0,1.0,0.0,0.0,0.0,11.0,189.0,0.0
108023,108023,7.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
108024,108024,11.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,189.0,0.0
108025,108025,5.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,99.0,0.0
